Offense Code,TDCJ Offense
9140000,ATT CAP MURDER
9140000,ATT CAP MUR W/DEADLY WPN
9140000,ATTEMPTED CAPITAL MURDER
9140000,"ATT CAP MUR,P.O.W/DEAD WP"
9140000,ATT CAPITAL MURDER
9140000,ATT CAPITAL MURDER W/DEADLY
9140000,ATT CAPITAL MURDER
9140000,ATT CAPITAL MURDER
9140000,ATTEMPTED CAPITAL MURDER
9140000,ATT CAP MURDER W/DEAD WPN
9140000,ATT CAPITAL MURDER
9140000,ATT COM CAP MUR W/DEAD WP
9140000,ATT CAP MUR P.O W/DEAD WP
9140000,ATT CAP/MUR W/DEADLY WPN
9140000,ATT CAP MURDER W/DEADLY WPN
9140000,ATT CAP MUR W/DEAD WPN
9140000,ATT CAP MURDER
9140000,ATT CAP MURD W/A DEAD WPN
9140000,ATT CAP MURDER W/DEADLY W
9140000,ATTEMPTED CAPITAL MURDER
9140000,ATT CAPITAL MURDER W/DEADLY WPN
9140000,ATT CAPITAL MURDER
9140000,ATT CAPITAL MURDER
9140000,ATT CAPITAL MURDER FELONY
9140000,ATT CAP MURDER PREV CONV
9140000,ATT CAP MUR-P.O.W/DEADLY
9140000,ATT CAP MURDER
9140000,ATT CAP MURDER W/DEAD WPN
9140000,ATT CAPITAL MURDER
9140000,ATT CAPITAL MURDER
9140000,ATT CAP MUR W/DEADLY WPN
9140000,ATT CAPITAL MURDER
9140000,ATT CAPITAL MURDER/AGG ROBBERY
9140000,ATT CAPITAL MURDER
9140000,ATT CAP MURDER P.O.
9140000,ATT CAP MURDER
9140000,ATT CAP MURDER W/DEADLY WPN
9140000,ATT CAPITAL MURDER
9140000,ATT CAPITAL MURDER PEACE OFFICER
9140000,ATT CAPITAL MURDER
9140000,ATT CAPTIAL MURDER OF P.O.
9140000,ATT CAPITAL MURDER
9140000,ATT CAPITAL MURDER
9140000,ATT CAP MURDER
9140000,ATTEMPTED CAP MURDER
9140000,ATT CAPITAL MURDER
9140000,ATT CAPITAL MURDER
9140000,ATT CAPITAL MURDER
9140000,ATTEMPTED CAPITAL MURDER
9140000,ATT CAPITAL MURDER
9140000,ATT CAP MURDER OF PEACE OFFICER
9140000,ATTEMPTED CAPITAL MURDER
9140000,ATT CAP MURDER
9140000,ATT CAP MURDER
9140000,ATT CAPITAL MURDER
9140000,ATTEMPT CAP MURDER
9140000,ATT CAP MURDER
9140000,ATT CAPITAL MURDER
9140000,ATT CAP MURDER
9140000,ATT COM CAP MUR W/DEAD WP
9140000,ATT CAP MUR W/DEAD WPN
9140000,ATT COM CAP MUR/DEAD WPN
9140000,ATT CAP MURDER W/DEAD WPN
9140000,ATT CAP MURDER W/DEAD WPN
9140000,ATT CAP MURDER
9140000,ATT CAP MURDER W/DEAD WPN
9140000,ATT CAP MUR W/DEADLY WPN
9140000,ATT CAP MUR W/DEADLY WPN
9140000,ATT CAP MURDER W/DEADLY W
9140000,ATT CAP MUR W/DEADLY WPN
9140000,ATT CAP MUR W/DEADLY WPN
9140000,ATT CAP MURDER P.O.W/DEAD
9140000,ATT CAP MURDER W/DEAD WPN
9140000,ATT CAP MURDER W/DEAD WPN
9140000,ATT CAP MUR PO W/DEAD WPN
9140000,ATT CAPITAL MURDER
9140000,ATT CAPITAL MURDER
9140000,ATT CAP MURDER W/DEAD WPN
9140000,CAPITAL MURDER
9140000,ATT CAP MUR PO W/DEADLY W
9140000,ATT CAP MURDER
9140000,ATT CAP MURDER
9140000,ATT CAP MURDER W/DEAD WPN
9140000,ATT CAP MURDER W/DEAD WPN
9140000,ATT CAP MURDER W/DEAD WPN
9140000,ATT CAP MURDER W/DEAD WPN
9150000,MURDER
9150000,MURDER
9150000,MURDER-NON FAMILY
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MUR W/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MUR W/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURD W/DEADLY WEAPON
9150000,MURDER W/DEADLY WPN
9150000,MURDERW/DEADLY WPN
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER W/DEAD WPN
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MUR W/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER W/DEAD WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER NONFAMILY
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER W/DEADLY WEAPON
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEAD WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER W/ DEAD WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDERW/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER
9150000,MURDER W/FIREARM
9150000,MURDER
9150000,MURDER
9150000,MURDER W/A FIREARM
9150000,MURDER
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER W/DEAD WPN
9150000,MURDER
9150000,MURDER W/DEAD WPN
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDERW/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DW
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURD HABIT DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER W/DEAD WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DW
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER
9150000,AGG ROBBERY W/DEADLY WPN
9150000,MURDER
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEAD WPN
9150000,MURDE W/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER W/DEAD WPN
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER W/DEAD WPN
9150000,MURDER
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER OF A CHILD
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER W/DEADLY WEAPON
9150000,MURDER
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,INTENTIONAL MURDER W/WPN
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEAD WPN
9150000,MUR W/DEADLY WPN
9150000,MURDER
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEAD WPN
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER-NONFAMILY
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEAD WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MUR W/DEADLY WPN
9150000,MURDER
9150000,MURDER W/DEAD WPN
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER W/DEAD WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MUR W.DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER
9150000,MURDER W DEADLY WPN
9150000,MURDER
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER
9150000,MURDER-NONFAMILY
9150000,MURDER
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEAD WPN
9150000,MURDER W/DEAD WPN
9150000,MURDER
9150000,MURDER W/DEAD WPN
9150000,MURDER W/DEAD WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDERW/DEADLY WPN
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER WITH DEADLY WPN
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER
9150000,INTENTIONAL MURDER
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MUR W/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEAD WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEAD WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MUR W/DEADLY WPN
9150000,MURDER W/DEAD WPN
9150000,MURDER
9150000,MURDER W/DEADLY WPN-CT 2
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEAD WPN
9150000,MURDER
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER W/DEAD WPN-CNTI
9150000,MURDERW/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEADLY
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER W/DEADLY
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER
9150000,MURDER W/DEAD WPN
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER
9150000,MURDER W/DEAD WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER W/DEADLY WEAPON
9150000,MURDER
9150000,MURDER
9150000,MURDER W/DEAD WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEAD WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEAD WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER W/DEADLY WEAPON
9150000,MURDER
9150000,MURDER W/MALICE AFORETHOUGHT
9150000,MURDER
9150000,MURDER
9150000,MURDER W/DEADLY WPN-HABIT
9150000,MURDER
9150000,MURDER W/MALICE AFORETHOUGHT
9150000,MURDER
9150000,MURDER-MARRIED-GUN
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/'DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEADLY WEAPON
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER W/MALICE
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/MALICE AFORTHGT
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER WITH DEAD WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDERW/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEAD WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER ICC LA DOC#00110003
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER W/A DEADLY WPN
9150000,MURDER
9150000,MURDER
9150000,MURDER W/MALICE AFORETHOU
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER WITH A DEADLY WPN
9150000,MURDER WITH DEADLY WEAPON
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDERW/DEAD WPN
9150000,MURD W/DEADLY WPN
9150000,MURDER
9150000,MURDER
9150000,MURDER W/A DEADLY WPN
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/MALICE AFORETHOUGHT
9150000,MURDER
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEAD WPN
9150000,MURDER
9150000,MURDER W/DEAD WPN
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/MALICE
9150000,MURDER
9150000,MURD W/MAL
9150000,MURDER W/MALICE
9150000,MURD W/MAL AFORETHOUGHT
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER W/DEAD WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURD W/MAL
9150000,MURDER
9150000,MURDER PRIOR CONVICTION
9150000,MURDER
9150000,MURD W/MAL
9150000,MURDER
9150000,MURD W/MAL
9150000,MURDER
9150000,MURDER W/DDLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/MALICE
9150000,MURDER
9150000,MURD W MAL
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURD W/MALICE
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/MALICE
9150000,MURDER
9150000,MURD W/MAL
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER
9150000,MURDER PRIOR CONVICTIONS
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER
9150000,MURDER W/MALICE AFORETHOUGHT
9150000,MURDER
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/MALICE
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDERW/DEADLY WPN
9150000,MURDER W/MALICE
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURD W MAL AFORE
9150000,CAP MURDER W/DEAD WPN
9150000,MURDER
9150000,MURD W MAL
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURD W MAL
9150000,MURDER W/MALICE
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER W/MALICE AFORETHOUGHT
9150000,MURDER W/DEADLY WPM
9150000,MURDER
9150000,MURD W MAL
9150000,MURDER
9150000,MURD W/MAL
9150000,MUR W/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER
9150000,MURDER PRIOR
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEAD WEAPON
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/MALICE
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER W/A DEADLY WPN
9150000,MURDER
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDERW/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEAD WPN
9150000,MURDER HABITUAL
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER
9150000,INTENTIONAL MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER W/DEAD WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEAD WPN
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER
9150000,MURDER-NONFAMILY
9150000,MURDER W/DEAD WPN
9150000,MURDERW/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/A DEADLY WPN
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MUR W/DEADLY WPN
9150000,MURDER
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/FIREARM
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/A DEADLY WEAPON
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEAD WPN
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER W/DEAD WP-HABITUAL
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER W/DEAD WPN
9150000,MURDER
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEADLY WEAPON
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/FIREARM
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER
9150000,MURDER W/DEAD WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDERW/DEADLY WPN
9150000,MURDER W/DEAD WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER W/DEAD WPN-HABITUA
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER
9150000,MURDER
9150000,MURDER W/DEAD WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEAD WPN
9150000,MURDER W/DEAD WPN
9150000,MURDER W/DEADLY WEAPON
9150000,MURDER W/DEADLY WPN
9150000,MURDER W/DEADLY WPN
9150000,MURDER
9150000,MURDER W/A DEADLY WPN
9150000,MURDER
